id	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014
45035	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905
45037	0.0305	0.0305	0.0505	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905
45039	0.0305	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705
45041	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905
45043	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105
45045	0.1105	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1505	0.1705	0.1705	0.1705
45047	0.0705	0.0705	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105
45049	0.0305	0.0305	0.0505	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905
45051	0.1105	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1505	0.1705	0.1705	0.1705
45053	0.0505	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905
45055	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.1105
45057	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305
45059	0.0905	0.1105	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1505	0.1705	0.1705
45061	0.01	0.01	0.01	0.01	0.0305	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505
45063	0.0705	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505
45065	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905
45067	0.0305	0.0305	0.0505	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0705	0.0905
45069	0.0305	0.0305	0.0505	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0705	0.0905
45071	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.1105
45073	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1505	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205
45075	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0505	0.0505	0.0505	0.0505	0.0505	0.0705
45077	0.1305	0.1305	0.1505	0.1505	0.1705	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205	0.2205
45079	0.0705	0.0705	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105
45081	0.0305	0.0505	0.0505	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0705	0.0905
45083	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1505	0.1705	0.1705	0.1705	0.1905	0.1905
45085	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0505	0.0505	0.0505	0.0505	0.0505	0.0705
45087	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505
45089	0.0305	0.0305	0.0505	0.0505	0.0505	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705
45091	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305
46003	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0305	0.0305	0.0305	0.0305
46005	0.0305	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705
46007	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0305	0.0305	0.0305	0.0305
46009	0.01	0.01	0.01	0.01	0.01	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505
46011	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0305	0.0305	0.0305	0.0305	0.0305	0.0305
46013	0.0305	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705
46015	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0905	0.0905	0.1105
46017	0.01	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0705	0.0705	0.0905	0.0905	0.1105
46019	0.01	0.01	0.01	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0505	0.0705
46021	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505
46023	0.01	0.01	0.01	0.01	0.0305	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505
46025	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0305
46027	0.01	0.01	0.01	0.0305	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0505
46029	0.0305	0.0305	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0505	0.0505	0.0505
46031	0.0305	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0905	0.0905	0.1105	0.1305	0.1305	0.1505
46033	0.0305	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.1105	0.1105	0.1305
46035	0.0305	0.0305	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705
46037	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0305	0.0305	0.0305	0.0305
46039	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0905	0.0905	0.1105	0.1305
46041	0.01	0.01	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705
46043	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
46045	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
46047	0.1105	0.1305	0.1305	0.1505	0.1505	0.1705	0.1705	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205
46049	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0305	0.0305	0.0305	0.0305
46051	0.01	0.01	0.0305	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0705	0.0705
46053	0.01	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0905
46055	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
46057	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0305	0.0305	0.0305	0.0305	0.0305
46059	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0305	0.0305	0.0305	0.0305	0.0305
46061	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505
46063	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0305	0.0305	0.0305	0.0305
46065	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705
46067	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0305	0.0305	0.0305
46069	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
46071	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
46073	0.01	0.01	0.01	0.01	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0705
46075	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
46077	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0305
46079	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0305	0.0305	0.0305
46081	0.0305	0.0305	0.0505	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0705	0.0905
46083	0.0305	0.0305	0.0305	0.0305	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0505
46085	0.01	0.01	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0705	0.0705	0.0905
46087	0.01	0.01	0.01	0.01	0.01	0.0305	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505
46089	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
46091	0.01	0.01	0.01	0.01	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0705
46093	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.1105
46095	0.01	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0705	0.0705	0.0705	0.0905	0.1105
46097	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0305	0.0305	0.0305	0.0305	0.0505
46099	0.0505	0.0505	0.0505	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0705	0.0705
46101	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0905	0.0905
46103	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.0905
46105	0.01	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0705	0.0705	0.0905	0.0905
46107	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0305	0.0305	0.0305	0.0305	0.0305	0.0305
46109	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.1105
46111	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
46113	0.0505	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1305	0.1305	0.1505
46115	0.0505	0.0505	0.0505	0.0705	0.0705	0.0905	0.0905	0.0905	0.1105	0.1105	0.1305	0.1505	0.1505
46117	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
46119	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
46121	0.0905	0.0905	0.1105	0.1105	0.1305	0.1305	0.1505	0.1705	0.1705	0.1905	0.2205	0.2205	0.2205
46123	0.01	0.01	0.01	0.01	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0705
46125	0.01	0.01	0.01	0.01	0.01	0.0305	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505
46127	0.01	0.01	0.01	0.0305	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0505
46129	0.01	0.01	0.01	0.01	0.01	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505
46135	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705
46137	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0705	0.0705	0.0905	0.1105	0.1105
47001	0.1505	0.1505	0.1705	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
47003	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1505
47005	0.1905	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
47007	0.0705	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1705
47009	0.1305	0.1305	0.1305	0.1505	0.1505	0.1505	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205
47011	0.1105	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1705	0.1705	0.1705	0.1905
47013	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
47015	0.0905	0.1105	0.1105	0.1305	0.1305	0.1505	0.1505	0.1705	0.1705	0.1905	0.2205	0.2205	0.2205
47017	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1705	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205
47019	0.1305	0.1305	0.1305	0.1505	0.1505	0.1505	0.1705	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205
47021	0.1305	0.1505	0.1505	0.1705	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205
47023	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305
47025	0.1705	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
47027	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
47029	0.1505	0.1505	0.1505	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
47031	0.0905	0.1105	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1505	0.1705	0.1705
47033	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1305	0.1305
47035	0.1305	0.1305	0.1305	0.1505	0.1505	0.1505	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205
47037	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1505	0.1705	0.1705	0.1705	0.1905
47039	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1705	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205
47041	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
47043	0.0905	0.0905	0.1105	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1305	0.1505	0.1505	0.1705
47045	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105
47047	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305
47049	0.1505	0.1705	0.1705	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
47051	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1505	0.1705	0.1705	0.1905	0.1905
47053	0.0705	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1105
47055	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1705	0.1705	0.1705	0.1905	0.1905	0.2205
47057	0.1305	0.1505	0.1505	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
47059	0.1305	0.1505	0.1505	0.1705	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205
47061	0.1505	0.1505	0.1505	0.1705	0.1705	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
47063	0.1305	0.1505	0.1505	0.1505	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205
47065	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1505
47067	0.1705	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
47069	0.0305	0.0505	0.0505	0.0505	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0905
47071	0.1505	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
47073	0.1505	0.1505	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
47075	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.1105
47077	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1705	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205
47079	0.1305	0.1505	0.1505	0.1705	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205
47081	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1705	0.1705	0.1705	0.1905	0.1905
47083	0.1305	0.1505	0.1505	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
47085	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1705	0.1705
47087	0.1705	0.1705	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
47089	0.0905	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1505	0.1705	0.1705	0.1905
47091	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1305	0.1305
47093	0.1505	0.1505	0.1705	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
47095	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.1105	0.1105	0.1305
47097	0.0705	0.0705	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1105	0.1305	0.1305	0.1505	0.1505
47099	0.0905	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1505	0.1705	0.1705	0.1905
47101	0.0905	0.0905	0.1105	0.1105	0.1105	0.1305	0.1305	0.1505	0.1505	0.1705	0.1705	0.1905	0.1905
47103	0.0905	0.0905	0.1105	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1705	0.1705
47105	0.1505	0.1505	0.1505	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
47107	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1505	0.1705	0.1705	0.1705	0.1905	0.1905
47109	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1505	0.1705	0.1705	0.1905	0.1905
47111	0.0905	0.1105	0.1105	0.1105	0.1305	0.1305	0.1505	0.1505	0.1505	0.1705	0.1705	0.1905	0.1905
47113	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905
47115	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1505	0.1705
47117	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1705	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205
47119	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1505
47121	0.1105	0.1105	0.1305	0.1305	0.1505	0.1505	0.1705	0.1705	0.1905	0.2205	0.2205	0.2205	0.2205
47123	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1505	0.1705
47125	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1105	0.1305
47127	0.0705	0.0705	0.0905	0.0905	0.1105	0.1105	0.1305	0.1305	0.1505	0.1505	0.1705	0.1905	0.1905
47129	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205
47131	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1105	0.1305	0.1305
47133	0.1505	0.1505	0.1505	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
47135	0.1105	0.1105	0.1105	0.1305	0.1305	0.1505	0.1505	0.1705	0.1705	0.1905	0.2205	0.2205	0.2205
47137	0.1105	0.1305	0.1305	0.1505	0.1705	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
47139	0.1305	0.1305	0.1505	0.1505	0.1705	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205	0.2205
47141	0.1105	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1705	0.1705	0.1705	0.1905
47143	0.1105	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1705	0.1705	0.1905	0.1905
47145	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
47147	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1305
47149	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1105	0.1305
47151	0.1305	0.1305	0.1505	0.1505	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205
47153	0.0905	0.0905	0.0905	0.1105	0.1105	0.1305	0.1305	0.1505	0.1505	0.1705	0.1705	0.1905	0.1905
47155	0.1305	0.1305	0.1305	0.1505	0.1505	0.1505	0.1705	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205
47157	0.0705	0.0905	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305
47159	0.1305	0.1505	0.1505	0.1705	0.1705	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
47161	0.0905	0.0905	0.1105	0.1105	0.1105	0.1305	0.1305	0.1505	0.1505	0.1705	0.1705	0.1705	0.1905
47163	0.1305	0.1305	0.1505	0.1505	0.1505	0.1705	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205
47165	0.0705	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505
47167	0.0705	0.0905	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505
47169	0.0505	0.0505	0.0705	0.0705	0.0705	0.0905	0.0905	0.1105	0.1105	0.1305	0.1505	0.1505	0.1705
47171	0.1905	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
47173	0.1505	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
47175	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0905	0.0905	0.1105	0.1105	0.1305	0.1505	0.1505
47177	0.0905	0.0905	0.1105	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1505	0.1705
47179	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1505	0.1705	0.1705	0.1905	0.1905	0.2205
47181	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505
47183	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1105	0.1305
47185	0.0705	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505
47187	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905
47189	0.0905	0.0905	0.1105	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1505	0.1705
48001	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505
48003	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.1105	0.1105
48005	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.1105
48007	0.1505	0.1505	0.1505	0.1705	0.1705	0.1905	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
48009	0.0705	0.0905	0.0905	0.0905	0.1105	0.1105	0.1305	0.1305	0.1305	0.1505	0.1505	0.1705	0.1905
48011	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0305	0.0305
48013	0.0505	0.0505	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905
48015	0.0305	0.0305	0.0505	0.0505	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0905
48017	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0905	0.0905	0.1105
48019	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105
48021	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1305	0.1305
48023	0.1105	0.1305	0.1305	0.1505	0.1705	0.1705	0.1905	0.2205	0.2205	0.2205	0.2205	0.2205	0.2205
48025	0.0305	0.0305	0.0305	0.0305	0.0305	0.0505	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705
48027	0.0505	0.0505	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0705	0.0705	0.0905
48029	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1105	0.1305	0.1305	0.1305
48031	0.0505	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1305	0.1305
48033	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
48035	0.0505	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1305
48037	0.0505	0.0505	0.0505	0.0505	0.0705	0.0705	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905
48039	0.0705	0.0705	0.0705	0.0705	0.0905	0.0905	0.0905	0.0905	0.1105	0.1105	0.1105	0.1105	0.1305
